hora_do_dia,meio_de_pagamento,valor,nome_cafe,periodo_do_dia,dia_da_semana,nome_mes,ordem_dia,ordem_mes,data,hora
7,Alimentação,38.28,Cappuccino,Manhã,Dom,Jul,7,7,2022-07-10,07:54:23.934000
7,Débito,38.37,Cappuccino,Manhã,Dom,Jul,7,7,2022-07-10,07:55:53.416000
11,Crédito,30.24,Americano,Manhã,Dom,Jul,7,7,2022-07-10,11:21:11.116000
13,Alimentação,27.46,Cacau,Tarde,Dom,Jul,7,7,2022-07-10,13:08:57.617000
14,Débito,39.58,Cappuccino,Tarde,Dom,Jul,7,7,2022-07-10,14:11:30.459000
15,Pix,37.13,Latte,Tarde,Dom,Jul,7,7,2022-07-10,15:17:47.053000
19,Pix,39.04,Latte,Noite,Dom,Jul,7,7,2022-07-10,19:26:42.573000
20,Débito,17.8,Espresso,Noite,Dom,Jul,7,7,2022-07-10,20:32:58.592000
6,Alimentação,37.83,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-11,06:01:52.121000
12,Crédito,38.99,Latte,Tarde,Seg,Jul,1,7,2022-07-11,12:11:11.559000
18,Pix,39.29,Latte,Noite,Seg,Jul,1,7,2022-07-11,18:59:13.383000
10,Crédito,18.26,Espresso,Manhã,Ter,Jul,2,7,2022-07-12,10:02:08.195000
10,Alimentação,27.48,Cortado,Manhã,Ter,Jul,2,7,2022-07-12,10:13:49.053000
11,Débito,28.14,Cortado,Manhã,Ter,Jul,2,7,2022-07-12,11:27:26.222000
16,Pix,18.37,Espresso,Tarde,Ter,Jul,2,7,2022-07-12,16:53:59.802000
7,Débito,30.03,Americano,Manhã,Qua,Jul,3,7,2022-07-13,07:22:09.141000
9,Crédito,28.93,Americano,Manhã,Qua,Jul,3,7,2022-07-13,09:45:05.713000
9,Débito,37.95,Americano com Leite,Manhã,Qua,Jul,3,7,2022-07-13,09:58:44.637000
17,Alimentação,39.34,Cappuccino,Tarde,Qua,Jul,3,7,2022-07-13,17:00:10.656000
7,Alimentação,28.04,Cacau,Manhã,Qui,Jul,4,7,2022-07-14,07:47:57.700000
13,Crédito,37.65,Latte,Tarde,Qui,Jul,4,7,2022-07-14,13:39:58.887000
17,Débito,39.86,Cappuccino,Tarde,Qui,Jul,4,7,2022-07-14,17:57:59.558000
7,Débito,27.5,Cortado,Manhã,Sex,Jul,5,7,2022-07-15,07:08:17.902000
8,Pix,17.62,Espresso,Manhã,Sex,Jul,5,7,2022-07-15,08:14:11.564000
10,Pix,39.72,Chocolate Quente,Manhã,Sex,Jul,5,7,2022-07-15,10:38:33.763000
10,Alimentação,29.77,Americano,Manhã,Sex,Jul,5,7,2022-07-15,10:53:28.266000
12,Pix,18.91,Espresso,Tarde,Sex,Jul,5,7,2022-07-15,12:32:54.416000
16,Pix,37.43,Chocolate Quente,Tarde,Sex,Jul,5,7,2022-07-15,16:16:34.709000
21,Pix,18.07,Espresso,Noite,Sex,Jul,5,7,2022-07-15,21:56:17.188000
7,Pix,36.98,Americano com Leite,Manhã,Sáb,Jul,6,7,2022-07-16,07:36:35.860000
8,Débito,39.12,Chocolate Quente,Manhã,Sáb,Jul,6,7,2022-07-16,08:48:29.701000
10,Crédito,27.56,Americano,Manhã,Sáb,Jul,6,7,2022-07-16,10:09:01.413000
11,Crédito,27.59,Americano,Manhã,Sáb,Jul,6,7,2022-07-16,11:39:12.911000
11,Débito,18.43,Espresso,Manhã,Sáb,Jul,6,7,2022-07-16,11:42:44.552000
13,Crédito,38.77,Latte,Tarde,Sáb,Jul,6,7,2022-07-16,13:22:52.147000
15,Alimentação,19.04,Espresso,Tarde,Sáb,Jul,6,7,2022-07-16,15:36:22.816000
16,Alimentação,29.4,Americano,Tarde,Sáb,Jul,6,7,2022-07-16,16:38:49.169000
16,Débito,18.09,Espresso,Tarde,Sáb,Jul,6,7,2022-07-16,16:40:46.971000
6,Débito,39.79,Cappuccino,Manhã,Dom,Jul,7,7,2022-07-17,06:55:41.985000
8,Pix,29.08,Americano,Manhã,Dom,Jul,7,7,2022-07-17,08:43:45.170000
9,Débito,28.71,Cortado,Manhã,Dom,Jul,7,7,2022-07-17,09:42:22.828000
9,Alimentação,37.2,Chocolate Quente,Manhã,Dom,Jul,7,7,2022-07-17,09:48:23.631000
11,Crédito,37.93,Cappuccino,Manhã,Dom,Jul,7,7,2022-07-17,11:08:13.133000
13,Crédito,39.92,Americano com Leite,Tarde,Dom,Jul,7,7,2022-07-17,13:15:12.634000
13,Débito,17.61,Espresso,Tarde,Dom,Jul,7,7,2022-07-17,13:32:22.240000
6,Alimentação,37.42,Chocolate Quente,Manhã,Seg,Jul,1,7,2022-07-18,06:31:31.507000
7,Débito,38.97,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-18,07:31:38.767000
9,Alimentação,30.05,Cacau,Manhã,Seg,Jul,1,7,2022-07-18,09:31:21.049000
10,Débito,40.62,Americano com Leite,Manhã,Seg,Jul,1,7,2022-07-18,10:28:17.423000
10,Débito,38.67,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-18,10:44:04.469000
10,Alimentação,28.62,Cacau,Manhã,Seg,Jul,1,7,2022-07-18,10:46:26.245000
11,Débito,37.62,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-18,11:12:48.179000
13,Alimentação,27.69,Americano,Tarde,Seg,Jul,1,7,2022-07-18,13:07:10.474000
14,Alimentação,17.65,Espresso,Tarde,Seg,Jul,1,7,2022-07-18,14:36:12.100000
16,Crédito,39.93,Chocolate Quente,Tarde,Seg,Jul,1,7,2022-07-18,16:43:54.371000
19,Crédito,18.79,Espresso,Noite,Seg,Jul,1,7,2022-07-18,19:18:58.960000
6,Débito,37.5,Cappuccino,Manhã,Ter,Jul,2,7,2022-07-19,06:30:15.519000
8,Crédito,36.97,Cappuccino,Manhã,Ter,Jul,2,7,2022-07-19,08:48:50.594000
16,Alimentação,37.73,Cappuccino,Tarde,Ter,Jul,2,7,2022-07-19,16:24:49.838000
17,Crédito,29.59,Cortado,Tarde,Ter,Jul,2,7,2022-07-19,17:17:54.198000
18,Crédito,39.48,Latte,Noite,Ter,Jul,2,7,2022-07-19,18:05:44.985000
19,Crédito,39.13,Cappuccino,Noite,Ter,Jul,2,7,2022-07-19,19:40:22.979000
20,Alimentação,40.53,Cappuccino,Noite,Ter,Jul,2,7,2022-07-19,20:48:06.005000
6,Débito,40.21,Cappuccino,Manhã,Qua,Jul,3,7,2022-07-20,06:40:43.348000
10,Pix,37.68,Americano com Leite,Manhã,Qua,Jul,3,7,2022-07-20,10:22:26.846000
13,Alimentação,37.48,Latte,Tarde,Qua,Jul,3,7,2022-07-20,13:19:14.542000
14,Alimentação,30.11,Americano,Tarde,Qua,Jul,3,7,2022-07-20,14:21:39.152000
15,Pix,39.72,Cappuccino,Tarde,Qua,Jul,3,7,2022-07-20,15:24:24.316000
15,Pix,30.07,Americano,Tarde,Qua,Jul,3,7,2022-07-20,15:29:31.650000
21,Pix,40.33,Americano com Leite,Noite,Qua,Jul,3,7,2022-07-20,21:23:10.255000
12,Pix,29.73,Americano,Tarde,Qui,Jul,4,7,2022-07-21,12:57:34.663000
14,Débito,39.86,Chocolate Quente,Tarde,Qui,Jul,4,7,2022-07-21,14:18:01.499000
15,Crédito,19.07,Espresso,Tarde,Qui,Jul,4,7,2022-07-21,15:43:56.149000
7,Débito,28.83,Americano,Manhã,Sex,Jul,5,7,2022-07-22,07:34:39.351000
7,Crédito,28.97,Cortado,Manhã,Sex,Jul,5,7,2022-07-22,07:41:53.397000
9,Crédito,40.62,Cappuccino,Manhã,Sex,Jul,5,7,2022-07-22,09:31:29.494000
9,Pix,28.84,Americano,Manhã,Sex,Jul,5,7,2022-07-22,09:48:19.857000
10,Débito,28.99,Americano,Manhã,Sex,Jul,5,7,2022-07-22,10:54:44.667000
11,Alimentação,37.56,Chocolate Quente,Manhã,Sex,Jul,5,7,2022-07-22,11:21:47.229000
11,Débito,37.87,Chocolate Quente,Manhã,Sex,Jul,5,7,2022-07-22,11:25:51.902000
14,Pix,38.13,Chocolate Quente,Tarde,Sex,Jul,5,7,2022-07-22,14:38:46.676000
17,Débito,38.32,Latte,Tarde,Sex,Jul,5,7,2022-07-22,17:28:12.716000
11,Crédito,29.98,Cortado,Manhã,Sáb,Jul,6,7,2022-07-23,11:41:00.320000
13,Crédito,27.71,Americano,Tarde,Sáb,Jul,6,7,2022-07-23,13:18:09.187000
18,Pix,38.14,Cappuccino,Noite,Sáb,Jul,6,7,2022-07-23,18:56:05.117000
21,Crédito,28.24,Cacau,Noite,Sáb,Jul,6,7,2022-07-23,21:14:43.425000
7,Pix,29.09,Americano,Manhã,Dom,Jul,7,7,2022-07-24,07:40:36.209000
9,Pix,18.4,Espresso,Manhã,Dom,Jul,7,7,2022-07-24,09:06:00.915000
9,Pix,29.51,Cortado,Manhã,Dom,Jul,7,7,2022-07-24,09:46:01.903000
13,Alimentação,27.48,Americano,Tarde,Dom,Jul,7,7,2022-07-24,13:13:38.498000
13,Débito,40.14,Latte,Tarde,Dom,Jul,7,7,2022-07-24,13:29:00.739000
13,Pix,36.87,Americano com Leite,Tarde,Dom,Jul,7,7,2022-07-24,13:31:05.877000
14,Alimentação,18.82,Espresso,Tarde,Dom,Jul,7,7,2022-07-24,14:34:10.094000
15,Débito,19.19,Espresso,Tarde,Dom,Jul,7,7,2022-07-24,15:22:43.573000
15,Pix,18.62,Espresso,Tarde,Dom,Jul,7,7,2022-07-24,15:35:33.354000
16,Pix,27.52,Americano,Tarde,Dom,Jul,7,7,2022-07-24,16:59:42.162000
17,Pix,29.28,Americano,Tarde,Dom,Jul,7,7,2022-07-24,17:08:03.255000
8,Débito,27.59,Americano,Manhã,Seg,Jul,1,7,2022-07-25,08:34:17.566000
8,Pix,37.21,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-25,08:40:17.720000
9,Pix,40.31,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-25,09:15:17.546000
9,Crédito,39.44,Cappuccino,Manhã,Seg,Jul,1,7,2022-07-25,09:34:34.195000
12,Pix,28.76,Americano,Tarde,Seg,Jul,1,7,2022-07-25,12:00:20.279000
13,Alimentação,40.56,Latte,Tarde,Seg,Jul,1,7,2022-07-25,13:22:28.486000
13,Pix,37.42,Americano com Leite,Tarde,Seg,Jul,1,7,2022-07-25,13:34:09.007000
15,Alimentação,39.52,Latte,Tarde,Seg,Jul,1,7,2022-07-25,15:09:29.247000
15,Débito,40.04,Latte,Tarde,Seg,Jul,1,7,2022-07-25,15:12:53.006000
15,Pix,27.6,Cortado,Tarde,Seg,Jul,1,7,2022-07-25,15:31:14.076000
17,Débito,36.82,Chocolate Quente,Tarde,Seg,Jul,1,7,2022-07-25,17:18:14.369000
8,Pix,37.41,Latte,Manhã,Ter,Jul,2,7,2022-07-26,08:02:53.441000
8,Crédito,27.52,Cacau,Manhã,Ter,Jul,2,7,2022-07-26,08:14:03.615000
8,Crédito,37.92,Cappuccino,Manhã,Ter,Jul,2,7,2022-07-26,08:45:31.038000
15,Pix,29.17,Americano,Tarde,Ter,Jul,2,7,2022-07-26,15:15:24.777000
16,Crédito,29.99,Americano,Tarde,Ter,Jul,2,7,2022-07-26,16:39:45.008000
8,Pix,30.16,Cacau,Manhã,Qua,Jul,3,7,2022-07-27,08:10:45.561000
8,Pix,17.92,Espresso,Manhã,Qua,Jul,3,7,2022-07-27,08:16:21.670000
11,Débito,29.16,Cacau,Manhã,Qua,Jul,3,7,2022-07-27,11:34:09.303000
12,Pix,37.36,Americano com Leite,Tarde,Qua,Jul,3,7,2022-07-27,12:12:05.541000
13,Crédito,29.6,Americano,Tarde,Qua,Jul,3,7,2022-07-27,13:34:01.124000
13,Crédito,38.62,Americano com Leite,Tarde,Qua,Jul,3,7,2022-07-27,13:55:06.364000
15,Alimentação,37.16,Chocolate Quente,Tarde,Qua,Jul,3,7,2022-07-27,15:03:29.406000
15,Alimentação,37.2,Americano com Leite,Tarde,Qua,Jul,3,7,2022-07-27,15:05:25.456000
15,Pix,18.66,Espresso,Tarde,Qua,Jul,3,7,2022-07-27,15:09:59.858000
15,Débito,38.9,Chocolate Quente,Tarde,Qua,Jul,3,7,2022-07-27,15:39:31.792000
17,Débito,29.44,Cortado,Tarde,Qua,Jul,3,7,2022-07-27,17:50:55.591000
6,Débito,37.78,Americano com Leite,Manhã,Qui,Jul,4,7,2022-07-28,06:39:34.944000
15,Alimentação,38.32,Cappuccino,Tarde,Qui,Jul,4,7,2022-07-28,15:35:03.301000
15,Crédito,29.84,Cortado,Tarde,Qui,Jul,4,7,2022-07-28,15:59:15.355000
16,Alimentação,37.99,Latte,Tarde,Qui,Jul,4,7,2022-07-28,16:51:51.630000
17,Crédito,18.17,Espresso,Tarde,Qui,Jul,4,7,2022-07-28,17:30:41.651000
8,Pix,28.94,Cacau,Manhã,Sex,Jul,5,7,2022-07-29,08:11:27.459000
11,Alimentação,28.16,Cacau,Manhã,Sex,Jul,5,7,2022-07-29,11:10:59.364000
11,Pix,37.87,Chocolate Quente,Manhã,Sex,Jul,5,7,2022-07-29,11:24:06.152000
11,Alimentação,19.35,Espresso,Manhã,Sex,Jul,5,7,2022-07-29,11:35:55.186000
12,Crédito,18.99,Espresso,Tarde,Sex,Jul,5,7,2022-07-29,12:58:52.277000
15,Alimentação,30.34,Americano,Tarde,Sex,Jul,5,7,2022-07-29,15:41:48.253000
16,Débito,27.75,Cacau,Tarde,Sex,Jul,5,7,2022-07-29,16:50:32.629000
19,Pix,18.51,Espresso,Noite,Sex,Jul,5,7,2022-07-29,19:54:40.169000
21,Débito,38.59,Latte,Noite,Sex,Jul,5,7,2022-07-29,21:17:23.775000
10,Pix,39.58,Americano com Leite,Manhã,Sáb,Jul,6,7,2022-07-30,10:30:53.367000
11,Crédito,37.12,Latte,Manhã,Sáb,Jul,6,7,2022-07-30,11:02:35.562000
11,Débito,19.28,Espresso,Manhã,Sáb,Jul,6,7,2022-07-30,11:54:16.903000
12,Crédito,28.64,Americano,Tarde,Sáb,Jul,6,7,2022-07-30,12:13:47.980000
13,Alimentação,36.94,Americano com Leite,Tarde,Sáb,Jul,6,7,2022-07-30,13:27:58.494000
14,Pix,29.74,Cortado,Tarde,Sáb,Jul,6,7,2022-07-30,14:00:26.461000
14,Débito,18.35,Espresso,Tarde,Sáb,Jul,6,7,2022-07-30,14:09:29.122000
15,Débito,27.9,Cacau,Tarde,Sáb,Jul,6,7,2022-07-30,15:59:39.215000
16,Crédito,37.67,Cappuccino,Tarde,Sáb,Jul,6,7,2022-07-30,16:07:23.596000
16,Pix,39.57,Cappuccino,Tarde,Sáb,Jul,6,7,2022-07-30,16:59:07.563000
17,Pix,38.08,Americano com Leite,Tarde,Sáb,Jul,6,7,2022-07-30,17:36:18.480000
8,Crédito,37.95,Latte,Manhã,Dom,Jul,7,7,2022-07-31,08:07:47.139000
10,Débito,29.5,Cacau,Manhã,Dom,Jul,7,7,2022-07-31,10:22:12.635000
10,Crédito,29.41,Americano,Manhã,Dom,Jul,7,7,2022-07-31,10:36:48.410000
14,Pix,28.64,Cacau,Tarde,Dom,Jul,7,7,2022-07-31,14:22:18.622000
21,Pix,30.01,Americano,Noite,Dom,Jul,7,7,2022-07-31,21:12:39.239000
8,Débito,29.74,Cacau,Manhã,Seg,Ago,1,8,2022-08-01,08:16:48.845000
13,Crédito,30.13,Americano,Tarde,Seg,Ago,1,8,2022-08-01,13:53:32.454000
13,Crédito,38.1,Cappuccino,Tarde,Seg,Ago,1,8,2022-08-01,13:56:50.133000
15,Débito,36.87,Latte,Tarde,Seg,Ago,1,8,2022-08-01,15:24:00.786000
15,Pix,37.97,Americano com Leite,Tarde,Seg,Ago,1,8,2022-08-01,15:57:35.691000
16,Alimentação,39.52,Americano com Leite,Tarde,Seg,Ago,1,8,2022-08-01,16:26:21.051000
20,Débito,28.18,Americano,Noite,Seg,Ago,1,8,2022-08-01,20:28:02.220000
8,Alimentação,38.65,Latte,Manhã,Ter,Ago,2,8,2022-08-02,08:35:33.622000
9,Alimentação,37.67,Cappuccino,Manhã,Ter,Ago,2,8,2022-08-02,09:10:28.734000
9,Pix,29.67,Americano,Manhã,Ter,Ago,2,8,2022-08-02,09:29:00.541000
13,Crédito,18.83,Espresso,Tarde,Ter,Ago,2,8,2022-08-02,13:13:37.715000
13,Pix,18.96,Espresso,Tarde,Ter,Ago,2,8,2022-08-02,13:32:09.098000
16,Débito,28.71,Americano,Tarde,Ter,Ago,2,8,2022-08-02,16:06:52.114000
19,Débito,36.83,Americano com Leite,Noite,Ter,Ago,2,8,2022-08-02,19:20:16.279000
9,Pix,39.12,Cappuccino,Manhã,Qua,Ago,3,8,2022-08-03,09:04:07.968000
10,Pix,28.13,Americano,Manhã,Qua,Ago,3,8,2022-08-03,10:28:43.140000
11,Crédito,39.39,Cappuccino,Manhã,Qua,Ago,3,8,2022-08-03,11:00:49.682000
13,Pix,38.98,Chocolate Quente,Tarde,Qua,Ago,3,8,2022-08-03,13:13:41.261000
14,Alimentação,28.58,Americano,Tarde,Qua,Ago,3,8,2022-08-03,14:29:03.752000
16,Débito,29.48,Americano,Tarde,Qua,Ago,3,8,2022-08-03,16:38:14.737000
20,Débito,18.55,Espresso,Noite,Qua,Ago,3,8,2022-08-03,20:10:29.961000
20,Pix,40.45,Cappuccino,Noite,Qua,Ago,3,8,2022-08-03,20:19:04.315000
7,Pix,27.68,Americano,Manhã,Qui,Ago,4,8,2022-08-04,07:52:38.777000
12,Pix,17.87,Espresso,Tarde,Qui,Ago,4,8,2022-08-04,12:04:24.130000
12,Crédito,30.32,Americano,Tarde,Qui,Ago,4,8,2022-08-04,12:16:56.589000
12,Alimentação,29.07,Americano,Tarde,Qui,Ago,4,8,2022-08-04,12:36:03.379000
14,Alimentação,30.21,Cortado,Tarde,Qui,Ago,4,8,2022-08-04,14:26:20.010000
17,Alimentação,27.85,Cacau,Tarde,Qui,Ago,4,8,2022-08-04,17:35:35.425000
17,Crédito,17.61,Espresso,Tarde,Qui,Ago,4,8,2022-08-04,17:52:57.123000
19,Crédito,38.41,Latte,Noite,Qui,Ago,4,8,2022-08-04,19:43:12.060000
8,Crédito,29.36,Cortado,Manhã,Sex,Ago,5,8,2022-08-05,08:03:53.162000
8,Alimentação,28.97,Cacau,Manhã,Sex,Ago,5,8,2022-08-05,08:25:51.609000
8,Débito,38.78,Americano com Leite,Manhã,Sex,Ago,5,8,2022-08-05,08:38:36.436000
12,Crédito,29.59,Cortado,Tarde,Sex,Ago,5,8,2022-08-05,12:17:04.853000
13,Crédito,29.06,Americano,Tarde,Sex,Ago,5,8,2022-08-05,13:55:23.668000
14,Alimentação,40.17,Cappuccino,Tarde,Sex,Ago,5,8,2022-08-05,14:06:50.292000
16,Pix,39.34,Americano com Leite,Tarde,Sex,Ago,5,8,2022-08-05,16:36:22.690000
16,Alimentação,29.03,Americano,Tarde,Sex,Ago,5,8,2022-08-05,16:57:21.927000
9,Crédito,36.78,Cappuccino,Manhã,Sáb,Ago,6,8,2022-08-06,09:37:27.436000
16,Pix,28.42,Cacau,Tarde,Sáb,Ago,6,8,2022-08-06,16:32:27.216000
10,Pix,38.21,Latte,Manhã,Dom,Ago,7,8,2022-08-07,10:48:55.388000
12,Alimentação,19.22,Espresso,Tarde,Dom,Ago,7,8,2022-08-07,12:56:58.970000
13,Pix,37.85,Cappuccino,Tarde,Dom,Ago,7,8,2022-08-07,13:08:54.148000
14,Crédito,39.48,Latte,Tarde,Dom,Ago,7,8,2022-08-07,14:09:41.418000
17,Débito,19.2,Espresso,Tarde,Dom,Ago,7,8,2022-08-07,17:35:14.864000
18,Crédito,29.02,Americano,Noite,Dom,Ago,7,8,2022-08-07,18:02:30.828000
9,Alimentação,38.29,Cappuccino,Manhã,Seg,Ago,1,8,2022-08-08,09:12:12.123000
9,Débito,39.86,Cappuccino,Manhã,Seg,Ago,1,8,2022-08-08,09:27:22.197000
14,Pix,40.47,Cappuccino,Tarde,Seg,Ago,1,8,2022-08-08,14:16:46.353000
15,Crédito,17.99,Espresso,Tarde,Seg,Ago,1,8,2022-08-08,15:50:28.606000
9,Crédito,39.98,Americano com Leite,Manhã,Ter,Ago,2,8,2022-08-09,09:18:39.856000
10,Alimentação,19.11,Espresso,Manhã,Ter,Ago,2,8,2022-08-09,10:17:59.816000
10,Débito,37.74,Latte,Manhã,Ter,Ago,2,8,2022-08-09,10:25:30.583000
12,Pix,28.62,Americano,Tarde,Ter,Ago,2,8,2022-08-09,12:56:16.744000
18,Débito,37.98,Chocolate Quente,Noite,Ter,Ago,2,8,2022-08-09,18:08:24.639000
21,Crédito,39.75,Latte,Noite,Ter,Ago,2,8,2022-08-09,21:08:09.740000
9,Pix,29.17,Americano,Manhã,Qua,Ago,3,8,2022-08-10,09:15:55.567000
10,Alimentação,19.08,Espresso,Manhã,Qua,Ago,3,8,2022-08-10,10:51:58.214000
11,Pix,37.87,Chocolate Quente,Manhã,Qua,Ago,3,8,2022-08-10,11:13:11.044000
20,Alimentação,38.73,Latte,Noite,Qua,Ago,3,8,2022-08-10,20:45:03.474000
6,Alimentação,39.95,Cappuccino,Manhã,Qui,Ago,4,8,2022-08-11,06:57:41.569000
8,Pix,29.42,Cacau,Manhã,Qui,Ago,4,8,2022-08-11,08:09:13.161000
8,Débito,37.18,Chocolate Quente,Manhã,Qui,Ago,4,8,2022-08-11,08:10:13.074000
8,Alimentação,27.76,Cortado,Manhã,Qui,Ago,4,8,2022-08-11,08:49:27.223000
8,Alimentação,18.42,Espresso,Manhã,Qui,Ago,4,8,2022-08-11,08:50:46.357000
10,Alimentação,40.06,Cappuccino,Manhã,Qui,Ago,4,8,2022-08-11,10:01:28.888000
11,Alimentação,30.16,Americano,Manhã,Qui,Ago,4,8,2022-08-11,11:37:29.294000
15,Débito,38.55,Chocolate Quente,Tarde,Qui,Ago,4,8,2022-08-11,15:14:47.619000
15,Pix,18.42,Espresso,Tarde,Qui,Ago,4,8,2022-08-11,15:43:56.300000
16,Débito,37.93,Americano com Leite,Tarde,Qui,Ago,4,8,2022-08-11,16:19:32.579000
7,Pix,18.93,Espresso,Manhã,Sex,Ago,5,8,2022-08-12,07:58:18.783000
8,Pix,40.15,Americano com Leite,Manhã,Sex,Ago,5,8,2022-08-12,08:07:44.151000
8,Alimentação,38.3,Cappuccino,Manhã,Sex,Ago,5,8,2022-08-12,08:46:06.939000
8,Crédito,18.26,Espresso,Manhã,Sex,Ago,5,8,2022-08-12,08:53:18.536000
9,Débito,38.03,Cappuccino,Manhã,Sex,Ago,5,8,2022-08-12,09:15:48.761000
13,Crédito,40.45,Chocolate Quente,Tarde,Sex,Ago,5,8,2022-08-12,13:19:11.630000
14,Débito,40.27,Latte,Tarde,Sex,Ago,5,8,2022-08-12,14:37:15.248000
14,Alimentação,30.32,Americano,Tarde,Sex,Ago,5,8,2022-08-12,14:46:59.694000
14,Débito,37.81,Cappuccino,Tarde,Sex,Ago,5,8,2022-08-12,14:49:51.352000
16,Alimentação,27.68,Cacau,Tarde,Sex,Ago,5,8,2022-08-12,16:59:22.408000
18,Pix,39.02,Americano com Leite,Noite,Sex,Ago,5,8,2022-08-12,18:49:24.337000
20,Débito,37.88,Chocolate Quente,Noite,Sex,Ago,5,8,2022-08-12,20:07:32.139000
9,Crédito,18.08,Espresso,Manhã,Sáb,Ago,6,8,2022-08-13,09:23:33.260000
12,Pix,37.58,Chocolate Quente,Tarde,Sáb,Ago,6,8,2022-08-13,12:22:53.892000
14,Crédito,18.74,Espresso,Tarde,Sáb,Ago,6,8,2022-08-13,14:53:43.393000
15,Pix,38.5,Americano com Leite,Tarde,Sáb,Ago,6,8,2022-08-13,15:03:36.593000
16,Pix,39.4,Americano com Leite,Tarde,Sáb,Ago,6,8,2022-08-13,16:03:48.769000
16,Débito,40.17,Cappuccino,Tarde,Sáb,Ago,6,8,2022-08-13,16:48:31.345000
16,Crédito,39.86,Americano com Leite,Tarde,Sáb,Ago,6,8,2022-08-13,16:53:30.456000
17,Alimentação,29.21,Americano,Tarde,Sáb,Ago,6,8,2022-08-13,17:28:51.247000
17,Crédito,39.05,Americano com Leite,Tarde,Sáb,Ago,6,8,2022-08-13,17:55:01.240000
19,Alimentação,39.07,Latte,Noite,Sáb,Ago,6,8,2022-08-13,19:45:59.938000
8,Pix,37.69,Americano com Leite,Manhã,Dom,Ago,7,8,2022-08-14,08:31:34.924000
10,Débito,37.54,Americano com Leite,Manhã,Dom,Ago,7,8,2022-08-14,10:06:15.755000
10,Débito,36.93,Cappuccino,Manhã,Dom,Ago,7,8,2022-08-14,10:28:15.989000
11,Crédito,17.58,Espresso,Manhã,Dom,Ago,7,8,2022-08-14,11:43:08.705000
15,Alimentação,18.9,Espresso,Tarde,Dom,Ago,7,8,2022-08-14,15:47:42.399000
17,Pix,37.28,Cappuccino,Tarde,Dom,Ago,7,8,2022-08-14,17:48:53.659000
7,Alimentação,29.23,Americano,Manhã,Seg,Ago,1,8,2022-08-15,07:19:04.270000
7,Débito,37.55,Americano com Leite,Manhã,Seg,Ago,1,8,2022-08-15,07:30:43.733000
9,Pix,38.05,Americano com Leite,Manhã,Seg,Ago,1,8,2022-08-15,09:02:08.404000
11,Débito,28.86,Americano,Manhã,Seg,Ago,1,8,2022-08-15,11:28:11.763000
13,Crédito,39.99,Cappuccino,Tarde,Seg,Ago,1,8,2022-08-15,13:24:37.604000
14,Débito,18.45,Espresso,Tarde,Seg,Ago,1,8,2022-08-15,14:41:10.272000
15,Alimentação,38.14,Cappuccino,Tarde,Seg,Ago,1,8,2022-08-15,15:03:57.768000
15,Crédito,27.48,Americano,Tarde,Seg,Ago,1,8,2022-08-15,15:29:41.712000
18,Alimentação,39.74,Chocolate Quente,Noite,Seg,Ago,1,8,2022-08-15,18:09:18.286000
7,Alimentação,29.97,Americano,Manhã,Ter,Ago,2,8,2022-08-16,07:35:28.898000
8,Crédito,29.07,Cacau,Manhã,Ter,Ago,2,8,2022-08-16,08:47:36.067000
9,Pix,36.81,Cappuccino,Manhã,Ter,Ago,2,8,2022-08-16,09:10:34.212000
10,Débito,37.96,Americano com Leite,Manhã,Ter,Ago,2,8,2022-08-16,10:43:37.498000
12,Débito,37.78,Latte,Tarde,Ter,Ago,2,8,2022-08-16,12:38:07.109000
14,Alimentação,39.33,Cappuccino,Tarde,Ter,Ago,2,8,2022-08-16,14:06:28.846000
15,Alimentação,27.67,Cortado,Tarde,Ter,Ago,2,8,2022-08-16,15:16:18.478000
16,Pix,29.37,Americano,Tarde,Ter,Ago,2,8,2022-08-16,16:06:35.577000
16,Alimentação,38.39,Latte,Tarde,Ter,Ago,2,8,2022-08-16,16:15:19.124000
16,Alimentação,28.57,Americano,Tarde,Ter,Ago,2,8,2022-08-16,16:26:29.708000
17,Alimentação,40.46,Americano com Leite,Tarde,Ter,Ago,2,8,2022-08-16,17:00:52.387000
8,Alimentação,18.4,Espresso,Manhã,Qua,Ago,3,8,2022-08-17,08:12:09.957000
8,Alimentação,38.47,Latte,Manhã,Qua,Ago,3,8,2022-08-17,08:22:14.431000
8,Débito,40.61,Latte,Manhã,Qua,Ago,3,8,2022-08-17,08:42:22.589000
9,Crédito,28.21,Americano,Manhã,Qua,Ago,3,8,2022-08-17,09:03:03.179000
13,Crédito,28.85,Americano,Tarde,Qua,Ago,3,8,2022-08-17,13:01:18.683000
15,Alimentação,39.88,Chocolate Quente,Tarde,Qua,Ago,3,8,2022-08-17,15:28:49.658000
16,Alimentação,28.07,Americano,Tarde,Qua,Ago,3,8,2022-08-17,16:26:05.690000
20,Pix,36.85,Latte,Noite,Qua,Ago,3,8,2022-08-17,20:40:59.011000
6,Pix,38.42,Latte,Manhã,Qui,Ago,4,8,2022-08-18,06:58:42.958000
